movieId,avg_movie_rating,rating_count
3466,3.857143,7.0
3467,4.428571,7.0
3468,4.131579,38.0
3469,3.642857,7.0
3470,3.7,5.0
3471,3.7594936,79.0
3473,3.0,1.0
3474,2.0,2.0
3475,3.6111112,9.0
3476,3.7571428,35.0
3477,3.2894738,19.0
3478,3.3,10.0
3479,3.6153846,26.0
3480,3.8333333,9.0
3481,3.557143,105.0
3483,3.3333333,21.0
3484,3.5833333,12.0
3486,3.0,1.0
3487,3.0,3.0
3488,4.0,1.0
3489,3.1136363,66.0
3490,2.0,2.0
3491,2.0,1.0
3492,4.0,1.0
3493,3.25,2.0
3494,3.3235295,17.0
3497,4.0,1.0
3498,3.6818182,22.0
3499,3.7358491,53.0
3500,2.375,4.0
3501,3.5,4.0
3502,4.0,1.0
3503,4.0263157,19.0
3504,4.071429,28.0
3505,3.6176472,17.0
3506,3.5,1.0
3507,3.7083333,12.0
3508,3.5526316,19.0
3509,2.6,5.0
3510,3.4555554,45.0
3511,2.25,4.0
3512,3.3846154,13.0
3513,3.375,16.0
3514,2.5,2.0
3515,3.125,8.0
3516,4.25,4.0
3518,4.3333335,3.0
3519,3.0,6.0
3521,4.1,10.0
3523,3.0,1.0
3524,3.4130435,23.0
3525,2.5833333,12.0
3526,3.5961537,26.0
3527,3.6140351,114.0
3528,3.0,4.0
3529,3.8,5.0
3530,4.0,1.0
3534,3.1515152,33.0
3535,3.6910112,89.0
3536,3.5833333,24.0
3537,4.0,1.0
3538,3.9375,8.0
3539,4.0,1.0
3543,3.9736843,19.0
3544,2.1666667,3.0
3545,3.75,18.0
3546,3.7222223,9.0
3547,3.25,4.0
3548,4.1666665,3.0
3549,3.2857144,14.0
3550,2.6666667,3.0
3551,3.5625,16.0
3552,3.637931,58.0
3553,2.5,3.0
3554,4.0,6.0
3555,3.5512822,39.0
3556,3.6842105,38.0
3557,3.25,4.0
3563,2.5,2.0
3564,0.6666667,3.0
3565,3.590909,11.0
3566,3.2307692,13.0
3567,3.8333333,3.0
3569,4.0625,8.0
3571,2.5,2.0
3576,3.5833333,6.0
3577,2.75,2.0
3578,3.988255,298.0
3579,3.0,5.0
3580,2.0,1.0
3581,3.5,10.0
3584,2.5,2.0
3586,4.0,2.0
3591,3.235294,17.0
3593,1.7972972,37.0
3594,3.5625,8.0
3596,5.0,2.0
3597,2.6666667,3.0
3598,3.3333333,6.0
3599,5.0,1.0
3600,2.75,4.0
3602,3.0,1.0
3606,4.0,2.0
3608,3.2777777,27.0
3610,3.0,1.0
3611,4.25,2.0
3614,3.2727273,11.0
3615,3.0555556,18.0
3616,2.2,5.0
3617,2.8214285,42.0
3618,3.7666667,15.0
3619,3.5,2.0
3620,3.5,3.0
3621,4.0,6.0
3622,3.25,2.0
3623,3.0128205,117.0
3624,3.2348485,66.0
3625,2.0,1.0
3626,2.0,1.0
3627,4.375,4.0
3628,3.0,3.0
3629,4.1904764,21.0
3632,3.7,5.0
3633,3.59375,16.0
3634,3.875,4.0
3635,3.7272727,22.0
3637,4.0,3.0
3638,3.1818182,22.0
3639,3.607143,28.0
3640,4.5,1.0
3641,2.5,1.0
3643,2.75,2.0
3644,4.0,1.0
3645,3.375,4.0
3646,2.0277777,18.0
3648,4.0,1.0
3649,3.25,10.0
3652,1.5,1.0
3653,3.75,4.0
3654,3.9736843,19.0
3655,2.5,2.0
3658,4.0,4.0
3659,5.0,1.0
3662,3.0,1.0
3664,3.0,2.0
3665,1.0,1.0
3667,2.5,2.0
3668,3.71875,16.0
3669,3.0,1.0
3671,3.75,66.0
3672,1.5,2.0
3673,3.0,2.0
3674,2.0,1.0
3675,3.8,10.0
3676,3.409091,22.0
3677,4.55,10.0
3678,3.5,2.0
3679,3.375,4.0
3681,4.1216216,37.0
3682,3.642857,7.0
3683,4.2,25.0
3684,3.7692308,13.0
3685,3.78125,16.0
3686,3.3666666,15.0
3688,3.0,14.0
3689,1.7142857,7.0
3690,2.0,3.0
3691,2.5,2.0
3692,2.25,2.0
3693,3.35,10.0
3694,3.1,5.0
3695,4.0,2.0
3696,3.0,4.0
3697,2.8793104,29.0
3698,3.2,50.0
3699,3.5434783,23.0
3700,3.875,4.0
3701,3.03125,16.0
3702,3.5075758,66.0
3703,3.6195652,46.0
3704,3.0813954,43.0
3705,2.7777777,9.0
3706,3.8333333,21.0
3707,3.25,6.0
3708,3.1875,8.0
3709,2.1,5.0
3710,2.125,4.0
3712,3.7916667,12.0
3713,5.0,2.0
3714,3.3333333,3.0
3715,2.5,2.0
3716,4.0,1.0
3717,3.119403,67.0
3718,3.3,5.0
3719,3.3333333,3.0
3720,3.5,1.0
3723,3.5,9.0
3724,3.2857144,7.0
3725,3.5,2.0
3726,3.7142856,7.0
3727,3.9285715,7.0
3728,3.375,8.0
3729,3.375,4.0
3730,4.1875,24.0
3732,2.8333333,6.0
3733,3.8,5.0
3734,3.0,1.0
3735,3.875,32.0
3736,3.5,4.0
3737,5.0,1.0
3738,2.6666667,3.0
3740,3.6515152,33.0
3741,3.6470587,17.0
3742,4.0,16.0
3743,2.5,1.0
3744,2.7115386,26.0
3745,3.4210527,38.0
3746,3.5,2.0
3747,3.75,4.0
3749,3.0,1.0
3751,3.4339623,106.0
3752,2.830357,56.0
3753,3.5815217,92.0
3754,2.4285715,14.0
3755,2.96,75.0
3756,2.0,1.0
3757,1.75,2.0
3758,3.3333333,3.0
3759,3.0,1.0
3760,3.4545455,11.0
3761,4.125,4.0
3763,3.3541667,24.0
3764,2.5,3.0
3765,3.25,2.0
3766,1.9,5.0
3767,2.0,2.0
3768,2.375,4.0
3769,4.1666665,6.0
3770,3.125,8.0
3771,2.75,4.0
3773,3.25,4.0
3774,3.0,1.0
3775,0.5,1.0
3776,2.0,2.0
3777,2.1666667,3.0
3782,5.0,1.0
3783,3.6666667,12.0
3784,3.2916667,12.0
3785,2.8166666,90.0
3786,3.7727273,11.0
3787,2.5,2.0
3788,3.53125,16.0
3789,4.0,4.0
3790,3.5,2.0
3791,2.7941177,17.0
3792,3.0,1.0
3793,3.6111112,198.0
3794,3.0,3.0
3795,3.75,4.0
3796,4.0,2.0
3797,4.5,1.0
3798,3.3333333,39.0
3799,1.5714285,7.0
3800,4.0,1.0
3801,4.0454545,11.0
3802,2.15,10.0
3805,2.0,1.0
3807,3.0,1.0
3808,3.75,4.0
3809,3.5857143,35.0
3810,3.3333333,3.0
3811,4.1666665,6.0
3812,3.5833333,12.0
3813,3.2,5.0
3814,3.4166667,6.0
3816,3.75,2.0
3817,3.5,1.0
3819,4.4,10.0
3820,1.0,1.0
3821,1.9130435,23.0
3822,3.75,4.0
3823,4.0,3.0
3824,3.3333333,6.0
3825,3.0,37.0
3826,2.4333334,45.0
3827,3.0227273,22.0
3830,2.8333333,3.0
3831,4.0,3.0
3832,1.0,1.0
3833,2.1666667,3.0
3834,2.6666667,3.0
3835,2.4166667,6.0
3836,3.8461537,13.0
3837,2.3333333,3.0
3838,5.0,1.0
3839,1.5,2.0
3840,3.25,6.0
3841,2.125,4.0
3843,3.0,2.0
3844,3.6363637,22.0
3846,3.5,3.0
3847,3.5,3.0
3848,2.5,1.0
3851,4.0,3.0
3852,3.05,10.0
3854,2.0,1.0
3855,3.5,2.0
3857,3.375,4.0
3858,2.25,4.0
3859,3.0,2.0
3860,3.0,1.0
3861,3.1470587,17.0
3862,2.5,3.0
3863,3.0,41.0
3864,2.3888888,9.0
3865,3.5,5.0
3867,5.0,1.0
3868,3.6384616,65.0
3869,3.060606,33.0
3871,4.0,5.0
3872,3.6,5.0
3873,3.45,10.0
3875,4.5,1.0
3877,2.1875,8.0
3878,3.0,2.0
3879,2.3125,8.0
3881,4.0,1.0
3882,3.0128205,39.0
3885,4.0,2.0
3888,0.5,1.0
3889,2.7222223,9.0
3892,2.1666667,3.0
3893,3.0925925,27.0
3895,2.6666667,6.0
3896,3.0833333,12.0
3897,3.8816793,131.0
3898,2.75,4.0
3899,1.0,1.0
3901,3.5,3.0
3903,3.5,1.0
3905,4.0,1.0
3906,4.0,2.0
3908,2.857143,7.0
3909,2.0,2.0
3910,3.652174,23.0
3911,3.7171052,76.0
3913,3.5,2.0
3914,3.0,1.0
3915,4.25,4.0
3916,3.8188405,69.0
3917,3.7068965,29.0
3918,3.125,4.0
3919,2.1,5.0
3920,5.0,1.0
3921,2.75,2.0
3923,1.5,2.0
3925,3.0714285,7.0
3926,2.5,5.0
3927,3.75,8.0
3928,2.5,4.0
3929,4.0,7.0
3930,3.6,10.0
3932,3.642857,14.0
3936,3.3333333,3.0
3937,3.5,2.0
3938,2.25,2.0
3942,4.0,1.0
3943,5.0,1.0
3945,1.9166666,6.0
3946,2.8181818,11.0
3947,3.0833333,6.0
3948,3.3823528,136.0
3949,4.0183825,136.0
3950,3.4444444,9.0
3951,3.5,2.0
3952,3.4705882,17.0
3953,1.5,2.0
3955,1.375,4.0
3956,1.0,1.0
3958,1.5,2.0
3959,3.7142856,14.0
3961,3.0,2.0
3962,0.5,1.0
3963,3.125,4.0
3964,3.625,4.0
3965,4.0,3.0
3966,2.625,4.0
3967,3.6333334,60.0
3968,3.0333333,30.0
3969,3.359375,32.0
3970,4.25,2.0
3972,3.840909,22.0
3973,1.9615384,13.0
3974,3.0,3.0
3975,3.0,1.0
3977,2.6467392,92.0
3978,3.2692308,13.0
3979,2.14,25.0
3980,3.4444444,27.0
3981,2.85,20.0
3983,4.25,18.0
3984,3.6290324,31.0
3985,4.0,1.0
3986,2.9791667,24.0
3987,3.375,8.0
3988,3.0163934,61.0
3989,4.0,3.0
3990,2.357143,7.0
3991,2.0357144,14.0
3992,3.3,5.0
3993,3.6666667,9.0
3994,3.5229359,109.0
3996,3.8449366,158.0
3997,2.5625,16.0
3998,3.6666667,12.0
3999,2.6842105,19.0
4000,3.6666667,3.0
4001,2.0,3.0
4002,3.6860466,43.0
4003,3.25,4.0
4005,3.21875,16.0
4006,3.2941177,17.0
4007,3.6571429,35.0
4008,3.3095238,21.0
4009,3.1666667,3.0
4010,2.7307692,13.0
4011,4.1377244,167.0
4012,2.5,3.0
4014,3.641791,67.0
4015,2.487805,41.0
4016,3.6449275,69.0
4017,3.5,9.0
4018,2.9864864,74.0
4019,3.9444444,27.0
4020,3.625,20.0
4021,3.6666667,3.0
4022,3.7484076,157.0
4023,3.4146342,41.0
4024,3.0,1.0
4025,3.2528737,87.0
4026,4.0,1.0
4027,3.7534723,144.0
4029,3.46875,16.0
4030,2.3333333,3.0
4031,3.625,4.0
4033,3.7142856,14.0
4034,3.6489363,94.0
4035,2.0,3.0
4036,3.1818182,11.0
4037,3.8333333,9.0
4039,3.3181818,11.0
4040,2.3181818,11.0
4041,3.4565217,23.0
4042,2.8333333,3.0
4043,2.875,4.0
4046,5.0,1.0
4047,4.142857,7.0
4052,3.4375,8.0
4053,3.5,2.0
4054,3.4464285,28.0
4055,3.5,10.0
4056,3.4666667,15.0
4061,3.6666667,6.0
4062,3.2692308,13.0
4063,3.7,5.0
4065,3.25,2.0
4066,3.5,6.0
4067,2.642857,7.0
4068,2.6666667,6.0
4069,3.0454545,33.0
4077,3.0,1.0
4078,3.5,2.0
4079,3.7,5.0
4080,2.8333333,6.0
4081,3.0,1.0
4082,3.4285715,7.0
4084,3.1363637,22.0
4085,3.517857,84.0
4086,3.6666667,9.0
4087,3.0,1.0
4089,2.5,3.0
4090,3.1785715,14.0
4091,3.3,5.0
4092,2.0,1.0
4094,3.5,1.0
4095,4.5,1.0
4098,3.8333333,3.0
4099,0.5,1.0
4100,1.0,1.0
4101,2.0,1.0
4102,3.9166667,6.0
4103,4.0588236,17.0
4104,2.25,4.0
4105,3.8289473,38.0
4108,2.5,1.0
4109,2.75,4.0
4110,3.0,2.0
4111,4.0,2.0
4113,4.0,2.0
4115,4.0,1.0
4116,3.6666667,6.0
4117,4.0833335,6.0
4118,2.5,1.0
4119,4.5,2.0
4121,3.6,25.0
4122,3.5,3.0
4123,1.2,5.0
4124,1.7272727,11.0
4125,1.0,1.0
4126,2.0,1.0
4127,2.25,2.0
4128,3.375,36.0
4130,2.3333333,3.0
4131,1.0,1.0
4132,2.6666667,9.0
4133,2.9285715,7.0
4135,3.25,4.0
4136,4.0,1.0
4137,1.5,1.0
4138,1.5,2.0
4141,3.25,2.0
4142,4.0,2.0
4143,2.3,5.0
4144,4.0555553,27.0
4148,3.1833334,60.0
4149,2.7272727,11.0
4151,4.0,1.0
4152,4.0,1.0
4153,2.1666667,3.0
4154,3.0,2.0
4155,3.3529413,17.0
4157,4.0,1.0
4158,2.125,4.0
4159,2.375,12.0
4160,3.3333333,3.0
4161,2.8913043,23.0
4166,4.375,4.0
4167,2.6111112,9.0
4168,3.5,2.0
4169,1.25,2.0
4174,3.6666667,3.0
4175,2.5,2.0
4176,5.0,1.0
4178,3.2142856,7.0
4179,4.0,1.0
4181,2.0,3.0
4184,5.0,1.0
4185,3.3333333,3.0
4186,4.0,2.0
4187,3.7,5.0
4188,3.0,1.0
4189,3.5,4.0
4190,4.3333335,3.0
4191,3.5,3.0
4192,3.0,1.0
4195,2.4,5.0
4197,3.0,2.0
4198,2.5,3.0
4199,3.0,1.0
4200,1.9166666,6.0
4203,2.375,8.0
4204,1.5,1.0
4205,3.75,6.0
4206,3.0,2.0
4207,2.9285715,7.0
4208,5.0,2.0
4210,3.5,13.0
4211,4.25,10.0
4212,3.5,2.0
4213,3.0,1.0
4214,2.8125,24.0
4215,2.0,7.0
4216,3.6,5.0
4217,4.0,1.0
4218,3.0714285,7.0
4219,3.25,4.0
4220,3.3125,8.0
4221,2.25,4.0
4223,3.8671875,64.0
4224,2.7857144,7.0
4225,3.5,15.0
4226,4.17603,267.0
4228,2.9444444,9.0
4229,2.1666667,3.0
4231,2.642857,7.0
4232,2.5416667,36.0
4233,1.6666666,6.0
4234,3.3214285,14.0
4235,4.068182,44.0
4238,3.326087,23.0
4239,3.6304348,46.0
4240,3.6666667,3.0
4241,0.75,2.0
4242,2.75,2.0
4243,3.0,1.0
4246,3.357143,105.0
4247,2.642857,21.0
4248,2.0,4.0
4250,3.5,1.0
4251,3.9,10.0
4252,4.0,1.0
4253,4.0,1.0
4254,1.8125,8.0
4255,3.090909,11.0
4256,5.0,1.0
4259,2.6666667,3.0
4262,3.8181818,99.0
4265,1.9444444,9.0
4266,3.5,1.0
4267,2.5,4.0
4270,2.9551282,78.0
4271,3.5,2.0
4273,4.0,1.0
4274,3.25,2.0
4275,2.0,6.0
4276,3.5,7.0
4277,3.5,1.0
4278,2.625,4.0
4279,3.375,4.0
4280,3.631579,19.0
4281,4.0,1.0
4282,3.9,5.0
4283,3.9,5.0
4284,1.5,2.0
4285,3.0833333,6.0
4286,3.0,2.0
4289,2.0,1.0
4290,2.5,2.0
4291,3.0555556,9.0
4292,4.142857,14.0
4293,3.0,3.0
4294,3.6666667,3.0
4295,4.0,1.0
4296,2.35,10.0
4297,3.3333333,3.0
4298,3.875,4.0
4299,3.2346938,49.0
4304,3.6666667,3.0
4305,2.1875,8.0
4306,3.7161653,266.0
4307,3.0,1.0
4308,3.4593024,86.0
4310,2.5808823,68.0
4312,3.0,2.0
4313,3.25,2.0
4314,3.5,1.0
4317,2.5,4.0
4318,3.8333333,3.0
4321,3.5,44.0
4322,3.8,10.0
4323,3.3333333,3.0
4325,5.0,1.0
4326,3.8035715,28.0
4327,3.9629629,27.0
4328,2.0,2.0
4329,3.65,10.0
4330,5.0,1.0
4331,3.0,2.0
4332,2.5,2.0
4333,2.8461537,13.0
4334,4.875,4.0
4336,3.5,4.0
4337,3.6666667,3.0
4338,4.1666665,9.0
4339,3.5,4.0
4340,2.2222223,18.0
4341,3.0,2.0
4342,3.625,4.0
4343,2.6463416,41.0
4344,2.9444444,54.0
4345,3.5,2.0
4347,2.8333333,3.0
4349,4.142857,7.0
4350,3.3333333,3.0
4351,3.6153846,39.0
4352,1.0,1.0
4354,3.125,4.0
4356,3.7,10.0
4357,4.3333335,3.0
4359,3.7,5.0
4361,3.6666667,51.0
4363,3.0,1.0
4366,3.2166667,30.0
4367,2.7460318,63.0
4368,1.9090909,11.0
4369,2.9866667,75.0
4370,3.1022727,88.0
4371,4.0,1.0
4372,3.375,12.0
4373,4.0,2.0
4376,3.8333333,3.0
4378,3.5833333,18.0
4380,4.1666665,6.0
4381,3.9166667,6.0
4383,4.375,4.0
4384,2.0,1.0
4386,2.5,18.0
4387,3.1666667,9.0
4388,2.140625,32.0
4389,4.0,1.0
4391,4.25,4.0
4392,3.5,3.0
4393,3.5,1.0
4395,5.0,1.0
4396,3.2,15.0
4397,2.0,1.0
4398,1.0,1.0
4399,3.0,1.0
4400,3.0,1.0
4401,0.5,1.0
4402,3.0,1.0
4403,3.3333333,3.0
4404,4.8333335,3.0
4405,3.75,2.0
4406,3.9166667,18.0
4407,3.9444444,9.0
4408,2.25,4.0
4409,2.75,2.0
4410,3.75,2.0
4411,2.375,4.0
4414,3.0,1.0
4415,2.5833333,6.0
4417,3.0,2.0
4418,3.0,1.0
4419,3.5,2.0
4420,4.5,1.0
4422,3.75,4.0
4423,4.25,2.0
4424,4.25,4.0
4426,3.5,4.0
4427,3.95,10.0
4428,3.5,4.0
4429,4.0,2.0
4430,3.0,2.0
4432,4.75,2.0
4433,3.5,2.0
4435,3.5,1.0
4437,3.6666667,9.0
4438,3.3333333,3.0
4440,3.5,4.0
4441,1.75,2.0
4442,3.1666667,6.0
4443,3.1875,8.0
4444,3.8,5.0
4446,2.9891305,46.0
4447,3.4044943,89.0
4448,3.66,25.0
4450,3.1,5.0
4451,4.0,1.0
4452,2.5714285,7.0
4453,2.5,1.0
4454,3.5,2.0
4462,4.1666665,3.0
4464,3.4545455,11.0
4465,3.7222223,9.0
4466,3.5,3.0
4467,3.5,15.0
4470,2.5,3.0
4471,0.5,1.0
4474,3.1111112,9.0
4475,2.0,2.0
4476,3.5,1.0
4477,2.8125,8.0
4478,3.3333333,3.0
4479,3.2142856,7.0
4480,3.1111112,9.0
4481,2.0,1.0
4482,2.5,1.0
4483,2.5,3.0
4484,3.5,4.0
4485,1.6666666,3.0
4486,3.3333333,3.0
4487,3.3076923,13.0
4488,3.1666667,6.0
4489,3.423913,46.0
4492,2.9285715,7.0
4493,1.0,1.0
4494,2.5,2.0
4495,3.75,2.0
4496,3.5,1.0
4498,3.25,4.0
4499,3.6607144,28.0
4500,4.0,1.0
4501,2.5,3.0
4502,1.5714285,7.0
4504,1.75,2.0
4505,3.25,2.0
4506,3.5,5.0
4508,3.25,6.0
4509,2.875,8.0
4513,3.0,1.0
4514,2.0,1.0
4515,4.0,1.0
4516,2.5,3.0
4518,3.25,2.0
4519,3.9545455,11.0
4520,3.0,2.0
4522,4.0,1.0
4523,4.125,4.0
4524,3.0,1.0
4525,1.0,2.0
4526,2.8333333,3.0
4529,4.0,1.0
4531,2.875,8.0
4533,3.5,5.0
4534,3.5,2.0
4535,4.0,5.0
4537,3.3,5.0
4540,3.0,3.0
4541,4.5,2.0
4543,3.5,1.0
4544,2.75,12.0
4545,3.3157895,19.0
4546,4.090909,11.0
4548,4.0,1.0
4552,3.75,4.0
4553,3.5526316,19.0
4555,3.5,2.0
4556,3.0,1.0
4557,3.6666667,3.0
4558,3.0666666,15.0
4559,2.0,1.0
4560,2.0,1.0
4561,2.75,2.0
4562,4.0,4.0
4563,2.8333333,6.0
4564,3.375,4.0
4565,2.3333333,6.0
4566,2.0,1.0
4567,1.0,1.0
4569,2.5,2.0
4570,2.5,2.0
4571,3.5961537,52.0
4572,2.0,1.0
4573,2.0,1.0
4577,3.5,4.0
4578,4.0,1.0
4581,2.25,2.0
4583,3.0,2.0
4584,3.25,2.0
4585,3.1666667,3.0
4586,3.1666667,3.0
4587,2.1875,8.0
4588,0.5,1.0
4589,4.0,2.0
4590,4.0,2.0
4591,4.0,1.0
4593,2.0,1.0
4597,3.0,1.0
4598,3.0,1.0
4599,2.625,8.0
4600,2.875,4.0
4601,3.5,1.0
4602,1.8333334,3.0
4603,3.0,1.0
4605,4.25,4.0
4609,3.5,1.0
4612,5.0,1.0
4613,2.375,4.0
4614,3.25,6.0
4616,3.75,2.0
4618,2.6666667,6.0
4619,2.0,1.0
4620,2.6666667,3.0
4621,2.6388888,18.0
4622,2.0,1.0
4623,3.4444444,18.0
4624,4.5,2.0
4625,2.5,2.0
4626,5.0,1.0
4628,4.1666665,3.0
4629,2.75,2.0
4630,0.5,1.0
4631,3.0,1.0
4632,2.5,2.0
4634,3.25,2.0
4635,4.0,1.0
4636,1.375,4.0
4637,2.5,1.0
4638,2.6862745,51.0
4639,2.8181818,22.0
4640,3.6875,8.0
4641,3.8617022,47.0
4642,3.9166667,12.0
4643,2.7465754,73.0
4644,3.9166667,6.0
4645,2.5,1.0
4646,3.5,2.0
4649,3.5,6.0
4650,4.0,1.0
4652,3.0,1.0
4654,3.3,10.0
4655,4.0,1.0
4658,3.1,5.0
4659,4.0,2.0
4661,3.9285715,7.0
4662,3.8333333,6.0
4664,4.0,4.0
4665,3.5,3.0
4666,2.3333333,3.0
4670,3.0,1.0
4671,4.0,1.0
4672,3.0,6.0
4673,3.0,11.0
4674,4.0,1.0
4675,2.375,4.0
4676,3.2,5.0
4677,2.8461537,13.0
4678,3.21875,16.0
4679,3.5,11.0
4680,0.5,1.0
4681,3.3,20.0
4682,2.9166667,6.0
4683,2.75,2.0
4685,2.0,1.0
4686,1.5,4.0
4688,2.875,4.0
4690,2.875,4.0
4692,2.5,2.0
4695,3.0,1.0
4696,3.0,1.0
4697,2.8,5.0
4698,3.5,1.0
4699,3.0,4.0
4700,3.207317,41.0
4701,3.0392158,51.0
4702,3.5,2.0
4703,3.25,6.0
4704,4.0,1.0
4705,3.75,4.0
4708,2.0,1.0
4709,3.875,4.0
4710,2.5,2.0
4713,3.1666667,9.0
4714,2.6666667,3.0
4716,4.0,1.0
4718,3.0666666,60.0
4719,2.5,9.0
4720,3.6513157,76.0
4721,3.6666667,3.0
4722,4.0,1.0
4723,3.125,4.0
4725,3.3636363,11.0
4727,2.8,5.0
4728,2.8833334,30.0
4729,3.5,2.0
4731,4.0,2.0
4732,3.0,7.0
4733,2.4,10.0
4734,3.2738094,42.0
4735,2.45,10.0
4736,2.0,2.0
4738,3.0833333,6.0
4740,2.5,1.0
4741,3.0,7.0
4743,2.75,4.0
4744,2.4444444,18.0
4745,3.142857,7.0
4748,2.8333333,3.0
4749,2.125,4.0
4750,2.1666667,3.0
4752,2.75,2.0
4753,2.75,2.0
4754,3.4230769,13.0
4756,2.3888888,9.0
4757,2.875,4.0
4759,3.0,1.0
4765,4.0,4.0
4766,2.75,2.0
4768,3.75,2.0
4769,4.0,1.0
4770,3.0625,8.0
4771,2.5,1.0
4773,3.0,1.0
4774,3.3333333,3.0
4775,2.75,2.0
4776,3.7214286,70.0
4783,4.3,5.0
4784,3.3,5.0
4786,3.5,1.0
4787,3.75,4.0
4788,5.0,1.0
4789,2.5,2.0
4790,3.0,1.0
4792,2.25,2.0
4795,4.4166665,6.0
4796,2.5,1.0
4797,2.0,1.0
4798,4.0,1.0
4799,3.590909,11.0
4801,2.0,1.0
4802,2.75,2.0
4803,3.5,8.0
4804,3.5,2.0
4805,2.0,1.0
4806,3.25,2.0
4808,1.0,1.0
4809,4.3333335,3.0
4811,3.0,1.0
4812,2.75,2.0
4814,3.2307692,13.0
4815,3.0714285,7.0
4816,3.3214285,70.0
4819,4.0,1.0
4821,2.5,4.0
4822,5.0,1.0
4823,3.3653846,26.0
4824,3.0,1.0
4826,3.5833333,6.0
4828,4.0,1.0
4830,3.5,3.0
4833,3.5,5.0
4834,2.25,2.0
4835,3.6,5.0
4837,3.75,2.0
4838,3.0,1.0
4840,3.0,1.0
4841,4.0,1.0
4842,4.0,1.0
4844,3.1111112,18.0
4845,1.5,2.0
4846,3.5625,8.0
4847,4.0,1.0
4848,3.9770114,87.0
4849,1.5,2.0
4850,3.1666667,3.0
4851,3.5,1.0
4852,2.5,2.0
4854,1.0,1.0
4855,3.65625,48.0
4857,4.02,25.0
4862,3.0,4.0
4863,3.25,6.0
4865,3.3666666,30.0
4866,3.1111112,9.0
4867,3.25,6.0
4872,3.5,1.0
4873,3.6785715,14.0
4874,3.5465117,43.0
4876,2.4,10.0
4878,3.787425,167.0
4880,3.5277777,18.0
4881,3.7142856,28.0
4884,2.0,1.0
4885,2.9,5.0
4886,3.8607595,237.0
4887,3.1578948,19.0
4888,3.5,6.0
4889,3.6923077,13.0
4890,2.7083333,24.0
4893,2.3,5.0
4895,1.0,1.0
4896,3.7408535,164.0
4897,2.5,1.0
4898,2.8333333,3.0
4899,2.375,4.0
4900,4.0,1.0
4901,3.6551723,29.0
4902,2.9444444,9.0
4903,3.675,20.0
4907,4.3333335,3.0
4911,2.5,3.0
4912,3.1666667,9.0
4914,4.0789475,19.0
4915,4.0,3.0
4916,4.3333335,3.0
4918,5.0,1.0
4919,2.6666667,3.0
4920,4.3333335,3.0
4921,3.6666667,3.0
4922,4.0,1.0
4928,4.3,5.0
4929,2.5,2.0
4930,4.5,1.0
4932,3.5,2.0
4934,2.6666667,3.0
4936,3.6,5.0
4939,3.5,2.0
4941,3.357143,7.0
4942,2.0,1.0
4943,3.0,1.0
4944,1.5,1.0
4945,4.0,6.0
4946,3.0,1.0
4947,3.5,2.0
4949,3.25,2.0
4951,3.3333333,9.0
4954,4.0,9.0
4955,4.0,1.0
4956,4.0,5.0
4957,4.0,5.0
4958,3.2105262,19.0
4962,3.5,1.0
4963,3.8,205.0
4965,2.0,1.0
4966,5.0,1.0
4967,3.9,15.0
4969,3.2,5.0
4970,4.25,2.0
4971,3.5,3.0
4972,2.0,1.0
4973,4.081448,221.0
4974,2.5526316,19.0
4975,3.2785714,70.0
4976,3.3,5.0
4978,4.5,5.0
4979,3.7850468,107.0
4980,3.0652175,23.0
4981,3.1666667,3.0
4982,3.5,1.0
4987,4.0,1.0
4989,3.1666667,6.0
4990,2.7777777,9.0
4991,4.25,2.0
4992,2.94,25.0
4993,4.0428176,362.0
4994,3.1,10.0
4995,3.9777777,225.0
4996,4.0,2.0
4998,3.9,5.0
4999,5.0,1.0
5001,4.5,1.0
5002,3.5833333,6.0
5004,3.95,10.0
5005,4.5,1.0
5007,4.1666665,3.0
5008,4.0833335,12.0
5009,3.1333334,15.0
5010,3.6098902,91.0
5011,2.5,1.0
5012,2.3333333,3.0
5013,3.7875,40.0
5014,3.4571428,35.0
5015,3.2833333,30.0
5016,3.5,7.0
5017,3.9285715,7.0
5021,4.25,8.0
5022,3.0,1.0
5024,3.0,1.0
5025,2.7380953,21.0
5026,3.4375,16.0
5027,2.3636363,11.0
5028,0.5,1.0
5029,3.0,1.0
5033,3.5,1.0
5034,3.6,5.0
5035,4.0,1.0
5036,2.0,1.0
5038,5.0,1.0
5039,3.6111112,9.0
5040,2.8,10.0
5046,3.0,3.0
5047,3.0,8.0
5048,2.0,6.0
5049,3.475,20.0
5051,4.0,9.0
5053,2.0,1.0
5054,3.375,4.0
5055,3.6666667,9.0
5056,3.875,4.0
5058,3.75,2.0
5059,5.0,1.0
5060,3.5677967,59.0
5061,3.0,1.0
5062,2.8333333,3.0
5064,3.8023255,43.0
5065,3.4117646,17.0
5066,3.3214285,14.0
5069,4.5,3.0
5071,3.5,3.0
5072,3.1875,8.0
5073,4.0,1.0
5074,2.8333333,6.0
5075,4.0,2.0
5076,3.3333333,3.0
5080,3.25,2.0
5081,2.857143,7.0
5085,3.5,2.0
5088,4.0,1.0
5091,4.0,3.0
5092,3.4166667,6.0
5093,2.75,12.0
5094,2.6666667,6.0
5095,4.5,1.0
5096,2.6666667,3.0
5099,4.1666665,3.0
5102,2.75,6.0
5103,3.878788,33.0
5105,4.0,7.0
5106,1.4166666,6.0
5107,2.9166667,12.0
5108,3.6666667,12.0
